date,Vrms_AN_avg (V),Vrms_BN_avg (V),Vrms_CN_avg (V),Irms_A_avg (A),Irms_B_avg (A),Irms_C_avg (A),Power (P)_A_avg (W),Power (P)_B_avg (W),Power (P)_C_avg (W),Power (Q)_A_avg (VAR),Power (Q)_B_avg (VAR),Power (Q)_C_avg (VAR)
11/22/2017 6:00,251.285,249.853,255.603,0.401716,2.1593,0.027934,55.0213,244.897,3.59066,-19.1073,479.273,-3.64964
11/22/2017 6:01,251.315,249.864,255.499,0.399278,2.16035,0.025069,55.1393,245.951,3.53343,-18.8796,478.936,-3.70715
11/22/2017 6:02,251.284,249.964,255.291,0.39934,2.16541,0.026199,55.0919,246.772,3.61275,-19.0347,480.228,-3.57686
11/22/2017 6:03,251.312,250.062,255.458,0.400624,2.1626,0.028668,54.9425,245.857,3.54425,-18.8947,480.101,-3.61095
11/22/2017 6:04,251.267,250.031,255.569,0.398284,2.165,0.025256,54.9178,246.193,3.68491,-18.9594,480.483,-3.75267
11/22/2017 6:05,251.024,249.912,255.471,0.39831,2.16163,0.026215,55.0474,245.614,3.69926,-18.9955,479.611,-3.66387
11/22/2017 6:06,251.215,249.98,255.687,0.395973,2.15866,0.022991,54.9488,245.963,3.46952,-18.8059,478.797,-3.67683
11/22/2017 6:07,251.071,249.875,255.687,0.399593,2.15669,0.023395,54.9944,244.864,3.61264,-18.9117,478.402,-3.7448
11/22/2017 6:08,250.578,249.48,255.127,0.399842,2.15554,0.027737,54.9418,245.447,3.47843,-19.0587,476.881,-3.57673
11/22/2017 6:09,250.7,249.715,255.426,0.393433,2.15198,0.030287,55.0373,245.137,3.53817,-18.5131,476.785,-3.65082
11/22/2017 6:10,250.959,249.985,255.674,0.394699,2.15767,0.026185,55.1983,244.902,3.42325,-18.804,478.961,-3.70856
11/22/2017 6:11,250.961,249.888,255.577,0.395965,2.15847,0.025128,54.9063,245.032,3.4711,-18.766,478.971,-3.74533
11/22/2017 6:12,251.146,250.288,255.712,0.394697,2.16056,0.024916,55.2204,245.236,3.51449,-18.7383,480.62,-3.6162
11/22/2017 6:13,250.888,250.124,255.507,0.393921,2.16214,0.029532,55.1086,246.314,3.49586,-18.4096,479.846,-3.72689
11/22/2017 6:14,250.935,250.078,255.649,0.394284,2.15926,0.028359,54.9536,245.862,3.55642,-18.2761,479.353,-3.77184
11/22/2017 6:15,250.458,249.784,255.277,0.398853,2.15935,0.028238,55.5114,245.394,3.47767,-18.1244,478.613,-3.5179
11/22/2017 6:16,250.467,249.847,255.241,0.394492,2.16234,0.024715,55.0906,245.948,3.49779,-18.1193,479.431,-3.63963
11/22/2017 6:17,250.811,250.119,255.646,0.392393,2.15925,0.02373,54.945,245.682,3.57645,-18.2918,479.52,-3.65475
11/22/2017 6:18,250.721,249.983,255.523,0.396676,2.15595,0.026066,55.3646,245.172,3.64642,-18.1212,478.399,-3.70099
11/22/2017 6:19,250.406,249.657,255.416,0.395367,2.15446,0.023759,54.9607,245.576,3.35057,-17.9021,476.878,-3.67472
11/22/2017 6:20,250.295,249.477,255.346,0.396331,2.15634,0.024145,55.0132,245.611,3.35734,-17.872,477.171,-3.65365
11/22/2017 6:21,250.263,249.442,255.171,0.393373,2.1549,0.025791,55.2826,244.902,3.62633,-18.2911,476.967,-3.57793
11/22/2017 6:22,250.013,249.531,255.148,0.394804,2.15497,0.0272,55.2238,245.157,3.40505,-18.3855,477.003,-3.63654
11/22/2017 6:23,250.214,249.569,255.119,0.392701,2.15691,0.028933,54.9607,244.2,3.64355,-18.2532,477.986,-3.58899
11/22/2017 6:24,249.718,248.983,254.596,0.395952,2.15083,0.025202,55.2467,244.949,3.46166,-18.3076,474.441,-3.52733
11/22/2017 6:25,249.838,248.945,254.301,0.395029,2.14994,0.028524,55.0895,244.927,3.32003,-19.2043,474.385,-3.61061
11/22/2017 6:26,250.182,249.368,254.759,0.396759,2.15644,0.027542,55.2709,245.038,3.62149,-19.0841,477.043,-3.508
11/22/2017 6:27,249.771,248.949,254.294,0.397602,2.15099,0.024711,55.1407,244.72,3.56743,-18.6731,474.685,-3.62507
11/22/2017 6:28,249.723,248.962,254.167,0.393552,2.14969,0.024528,55.1178,243.522,3.35671,-18.7671,474.901,-3.55556
11/22/2017 6:29,249.857,248.972,254.258,0.390051,2.1485,0.030196,54.7747,244.208,3.33341,-18.7249,474.459,-3.61263
11/22/2017 6:30,249.532,248.85,253.939,0.388298,2.14451,0.025244,55.0443,244.394,3.39074,-18.2372,472.781,-3.42343
11/22/2017 6:31,249.917,249.086,254.605,0.392991,2.1488,0.025433,55.2639,244.462,3.52437,-18.0861,474.493,-3.55492
11/22/2017 6:32,249.702,248.876,254.402,0.394125,2.14488,0.026488,55.072,243.341,3.50901,-18.2455,473.522,-3.52879
11/22/2017 6:33,249.829,248.982,254.344,0.39101,2.14592,0.026002,54.6672,243.856,3.50795,-18.1474,473.999,-3.57548
11/22/2017 6:34,250.172,249.4,254.729,0.393024,2.14891,0.025867,55.0561,245.066,3.54399,-18.3941,474.992,-3.69118
11/22/2017 6:35,249.96,249.29,254.771,0.395799,2.14964,0.027829,54.948,244.985,3.58258,-18.2716,475.057,-3.60817
11/22/2017 6:36,249.802,249.072,254.532,0.403549,2.14654,0.025643,54.9963,244.361,3.45712,-18.4807,474.114,-3.76407
11/22/2017 6:37,249.844,249.231,254.594,0.405653,2.14849,0.027091,54.9965,244.004,3.62655,-18.763,475.072,-3.68226
11/22/2017 6:38,250.182,249.592,254.76,0.40089,2.15269,0.023779,54.9567,244.481,3.59023,-18.7775,476.955,-3.59467
11/22/2017 6:39,250.123,249.652,254.729,0.40287,2.15281,0.02893,55.0933,244.088,3.52861,-18.4924,477.245,-3.73705
11/22/2017 6:40,250.055,249.516,254.704,0.403419,2.15667,0.025736,54.9955,243.901,3.47745,-18.3601,477.894,-3.56203
11/22/2017 6:41,250.008,249.537,254.685,0.403996,2.15194,0.026093,54.8751,245.014,3.61849,-18.7387,476.121,-3.69801
11/22/2017 6:42,249.785,249.281,254.271,0.404575,2.15003,0.027134,54.8022,244.611,3.45093,-18.6578,475.331,-3.66776
11/22/2017 6:43,249.907,249.259,254.326,0.404294,2.15097,0.024278,55.1266,244.605,3.47681,-18.4868,475.328,-3.52628
11/22/2017 6:44,249.698,249.008,254.012,0.406309,2.14959,0.027482,55.1479,243.843,3.57007,-18.5896,474.767,-3.77443
11/22/2017 6:45,249.596,248.647,253.905,0.399235,2.14361,0.026692,55.0786,243.851,3.57494,-18.3477,472.128,-3.63673
11/22/2017 6:46,249.712,248.879,254.193,0.399827,2.14721,0.025616,55.0853,244.037,3.6206,-18.4746,473.769,-3.66136
11/22/2017 6:47,249.843,248.813,254.266,0.396393,2.14314,0.026789,55.0817,243.559,3.42643,-18.5426,472.734,-3.68689
11/22/2017 6:48,249.458,248.454,253.72,0.401147,2.13883,0.026565,55.2571,243.33,3.65144,-18.6899,470.927,-3.51747
11/22/2017 6:49,249.435,248.714,253.958,0.396301,2.1418,0.026892,54.6996,243.662,3.53317,-18.44,472.21,-3.65716
11/22/2017 6:50,249.672,249.149,254.282,0.393536,2.1494,0.023526,55.0582,244.227,3.54217,-18.5296,474.925,-3.71798
11/22/2017 6:51,249.866,249.228,254.284,0.392303,2.15244,0.025885,55.0652,244.912,3.5466,-18.5587,475.49,-3.84007
11/22/2017 6:52,250.248,249.352,254.665,0.387708,2.15318,0.029272,54.8226,244.945,3.49467,-18.4943,476.053,-3.65755
11/22/2017 6:53,249.952,248.854,254.372,0.389121,2.14161,0.02646,55.2123,243.303,3.47676,-18.311,472.522,-3.58484
11/22/2017 6:54,249.769,248.821,254.39,0.388177,2.14557,0.030834,55.0602,243.954,3.39212,-18.3948,473.427,-3.59522
11/22/2017 6:55,249.507,248.895,254.472,0.392818,2.14658,0.029709,55.2744,243.853,3.39684,-18.6219,473.857,-3.47385
11/22/2017 6:56,249.612,249.371,254.59,0.394679,2.15486,0.029504,55.0303,244.891,3.45721,-18.6291,476.584,-3.51525
11/22/2017 6:57,249.6,249.249,254.312,0.387475,2.14976,0.02588,54.2224,244.002,3.56161,-18.1035,475.352,-3.4726
11/22/2017 6:58,249.828,249.561,254.597,0.389134,2.15415,0.028081,53.9009,243.854,3.52841,-18.3027,477.326,-3.66731
11/22/2017 6:59,249.632,249.285,254.455,0.389121,2.14892,0.02636,53.8146,244.32,3.4334,-17.6767,475.179,-3.58532
11/22/2017 7:00,249.74,249.15,254.407,0.386274,2.14806,0.025305,53.9623,244.282,3.38538,-17.7696,474.663,-3.60563
11/22/2017 7:01,249.709,248.925,254.45,0.383984,2.14213,0.025396,53.9253,243.736,3.46475,-17.6393,472.621,-3.41451
11/22/2017 7:02,250.27,249.45,255.006,0.375738,2.15297,0.025386,53.0014,244.795,3.60426,-18.2534,476.443,-3.51473
11/22/2017 7:03,250.586,249.919,255.33,0.380598,2.1578,0.024295,53.1172,244.739,3.45147,-17.9242,478.76,-3.62727
11/22/2017 7:04,250.764,249.913,255.363,0.382432,2.15844,0.029096,53.4052,245.288,3.49057,-18.059,478.718,-3.74552
11/22/2017 7:05,251.064,250.146,255.506,0.381804,2.16687,0.025001,53.0933,246.104,3.58509,-18.0945,481.285,-3.72389
11/22/2017 7:06,251.082,249.982,255.46,0.380101,2.1621,0.031696,53.0145,245.055,3.60729,-18.3643,480.094,-3.69418
11/22/2017 7:07,251.096,250,255.524,0.374735,2.16316,0.026529,52.7305,245.996,3.47179,-18.8207,480.193,-3.64565
11/22/2017 7:08,251.477,250.473,255.825,0.372769,2.1672,0.025381,52.9763,245.957,3.59166,-18.844,482.239,-3.56553
11/22/2017 7:09,251.894,250.748,256.066,0.373398,2.17316,0.02285,53.2167,246.734,3.45652,-19.0127,484.14,-3.64056
11/22/2017 7:10,251.782,250.559,255.879,0.372936,2.16946,0.027323,52.8962,246.717,3.69415,-18.8634,482.743,-3.78414
11/22/2017 7:11,252.072,250.916,255.437,0.375073,2.17386,0.025335,52.9996,246,3.57415,-18.8895,485.057,-3.56745
11/22/2017 7:12,252.238,250.896,255.46,0.372792,2.17647,0.029307,52.9959,247.043,3.56345,-18.8329,485.382,-3.63143
11/22/2017 7:13,252.336,251.137,255.699,0.371053,2.1806,0.023215,52.6479,247.278,3.60781,-19.0659,486.892,-3.67108
11/22/2017 7:14,252.197,251.018,255.533,0.375861,2.17783,0.023821,53.2456,247.078,3.43743,-18.9226,485.94,-3.74911
11/22/2017 7:15,251.903,250.883,255.45,0.37046,2.1732,0.023419,52.9073,246.966,3.5696,-19.1112,484.348,-3.73156
11/22/2017 7:16,251.981,250.991,256.448,0.373376,2.1789,0.025714,52.947,247.436,3.50726,-18.4951,486.051,-3.67778
11/22/2017 7:17,252.259,251.106,256.687,0.372628,2.17796,0.024476,52.6046,247.294,3.48343,-18.4391,486.341,-3.60911
11/22/2017 7:18,252.385,251.246,256.748,0.37629,2.17985,0.026318,52.8094,247.973,3.66616,-18.6769,486.762,-3.60064
11/22/2017 7:19,252.178,251.361,256.745,0.376005,2.18111,0.026183,52.9889,247.101,3.44284,-18.6987,487.846,-3.76058
11/22/2017 7:20,252.095,251.192,256.46,0.379643,2.18209,0.031399,52.8019,247.884,3.59827,-18.6584,487.401,-3.66464
11/22/2017 7:21,252.078,251.128,256.516,0.376143,2.17899,0.025176,53.0125,246.913,3.50105,-18.4751,486.589,-3.60323
11/22/2017 7:22,252.413,251.364,257.059,0.375515,2.18531,0.028567,53.0754,248.589,3.58867,-18.3955,488.179,-3.69505
11/22/2017 7:23,252.576,251.522,257.221,0.376341,2.18377,0.029406,53.1029,247.631,3.47989,-18.3129,488.685,-3.60057
11/22/2017 7:24,253.151,251.96,257.491,0.377888,2.18925,0.022641,53.0127,249.05,3.49409,-18.4535,490.733,-3.67762
11/22/2017 7:25,253.313,252.075,257.488,0.378565,2.1919,0.025027,53.2187,249.491,3.70461,-18.5443,491.49,-3.73119
11/22/2017 7:26,253.295,251.863,257.426,0.376295,2.18954,0.025474,52.9962,248.631,3.58088,-18.4443,490.644,-3.68154
11/22/2017 7:27,253.222,251.958,257.458,0.379216,2.19206,0.025542,53.2939,250.008,3.51906,-18.1769,490.857,-3.55859
11/22/2017 7:28,253.394,251.793,257.398,0.378068,2.1856,0.02603,53.1859,248.615,3.62527,-18.0508,489.601,-3.73164
11/22/2017 7:29,253.317,251.673,257.54,0.378828,2.18571,0.027211,53.6242,248.67,3.62244,-18.4014,489.188,-3.79229
11/22/2017 7:30,253.164,251.641,257.239,0.376275,2.18679,0.030129,53.148,247.851,3.50477,-18.2378,489.818,-3.56795
11/22/2017 7:31,253.007,251.508,257.113,0.377005,2.18513,0.029764,52.86,248.003,3.54194,-18.0971,488.803,-3.73037
11/22/2017 7:32,252.584,251.246,256.616,0.377739,2.18406,0.027166,53.1292,248.151,3.50126,-17.9907,487.901,-3.65316
11/22/2017 7:33,252.572,251.457,256.561,0.380095,2.18514,0.025386,53.3294,247.804,3.51993,-18.2157,488.782,-3.56449
11/22/2017 7:34,252.798,251.887,256.746,0.380082,2.19341,0.025172,53.3383,248.423,3.43027,-18.0487,491.978,-3.57744
11/22/2017 7:35,252.791,252.012,256.807,0.376419,2.19407,0.028462,53.1988,248.924,3.63127,-18.1758,492.106,-3.67033
11/22/2017 7:36,252.716,251.945,256.919,0.375559,2.19023,0.026922,52.8417,248.438,3.41374,-18.1113,491.257,-3.74336
11/22/2017 7:37,252.562,251.715,256.733,0.379168,2.18996,0.024032,53.3926,248.866,3.56444,-18.0549,490.301,-3.71414
11/22/2017 7:38,252.539,251.724,256.38,0.376408,2.18887,0.024805,53.1399,248.889,3.46144,-18.1732,490.084,-3.72789
11/22/2017 7:39,253.245,252.174,257.088,0.37713,2.19511,0.024526,53.3813,249.055,3.49233,-18.4375,492.784,-3.75339
11/22/2017 7:40,253.219,251.998,257.1,0.376397,2.19326,0.023432,53.1857,248.475,3.45829,-18.3095,491.981,-3.7451
11/22/2017 7:41,253.394,252.039,257.202,0.376835,2.19174,0.023753,53.1682,248.377,3.59567,-18.4181,491.823,-3.72791
11/22/2017 7:42,253.312,251.916,257.163,0.376078,2.19293,0.023969,53.1145,249.68,3.40759,-18.3965,491.328,-3.48147
11/22/2017 7:43,253.536,252.028,257.388,0.377963,2.19604,0.026027,53.2697,249.067,3.64806,-18.3079,492.549,-3.71519
11/22/2017 7:44,253.209,251.674,257.053,0.376401,2.18391,0.024194,53.0357,247.958,3.57351,-18.6635,488.866,-3.70371
11/22/2017 7:45,253.012,251.3,256.71,0.373299,2.1816,0.027984,53.0623,249.019,3.3863,-18.2101,486.87,-3.57599
11/22/2017 7:46,253.129,251.664,256.872,0.376312,2.18914,0.025768,53.3453,248.565,3.45438,-18.5536,490.025,-3.59926
11/22/2017 7:47,253.073,251.866,257,0.374029,2.19179,0.030418,53.247,249.034,3.543,-18.3067,491.129,-3.61834
11/22/2017 7:48,253.115,251.938,256.796,0.371656,2.19127,0.023813,52.8352,248.955,3.45102,-18.1119,491.275,-3.63925
11/22/2017 7:49,252.851,251.899,256.802,0.372834,2.19043,0.026758,53.1112,249.021,3.53001,-18.0337,490.73,-3.77044
11/22/2017 7:50,253.045,251.877,257.073,0.370782,2.1899,0.025922,53.2873,248.674,3.37598,-18.3945,490.762,-3.57898
11/22/2017 7:51,252.766,251.533,256.74,0.367911,2.18429,0.024,52.8862,248.282,3.53954,-18.0906,488.598,-3.61374
11/22/2017 7:52,252.568,251.253,256.346,0.372639,2.18352,0.028989,53.4008,248.149,3.52724,-18.3333,487.736,-3.70331
11/22/2017 7:53,252.998,251.573,256.619,0.36688,2.18457,0.027933,53.1832,248.13,3.4617,-18.0112,488.905,-3.59095
11/22/2017 7:54,252.931,251.589,256.621,0.3694,2.18887,0.026184,53.0788,249.064,3.5105,-18.3636,489.609,-3.58552
11/22/2017 7:55,253.048,251.516,256.785,0.374506,2.18215,0.026839,53.3809,247.772,3.39593,-18.4855,488.112,-3.51801
11/22/2017 7:56,252.887,251.171,256.555,0.374958,2.18054,0.030632,53.1496,247.945,3.45342,-18.1353,486.836,-3.64685
11/22/2017 7:57,252.76,251.14,256.742,0.374502,2.1795,0.027831,53.1456,247.805,3.3412,-18.1028,486.511,-3.6659
11/22/2017 7:58,252.857,251.3,256.836,0.373841,2.18401,0.023345,53.0697,248.73,3.52918,-17.711,487.487,-3.65189
11/22/2017 7:59,252.776,250.983,256.616,0.375386,2.17769,0.024902,53.2272,247.911,3.48227,-17.8612,485.505,-3.64984
11/22/2017 8:00,252.691,250.969,256.453,0.378664,2.17736,0.027726,53.1697,247.415,3.52537,-17.4023,485.508,-3.68083
11/22/2017 8:01,252.373,250.825,256.338,0.374372,2.1741,0.029419,53.2435,247.41,3.55821,-17.3367,484.614,-3.61634
11/22/2017 8:02,252.409,250.804,256.472,0.37662,2.17297,0.025475,53.1794,247.336,3.49815,-17.8609,484.016,-3.6076
11/22/2017 8:03,252.331,250.759,256.344,0.371484,2.17208,0.026814,52.956,247.848,3.5351,-18.0545,483.348,-3.50745
11/22/2017 8:04,252.394,250.919,256.346,0.372595,2.17303,0.025832,53.1545,247.576,3.27562,-17.9602,484.187,-3.57135
11/22/2017 8:05,252.644,251.058,256.518,0.37826,2.17553,0.026929,53.1094,247.778,3.47952,-18.0793,485.056,-3.45588
11/22/2017 8:06,252.546,250.971,256.352,0.374833,2.17453,0.028837,53.2469,247.459,3.55258,-18.3296,484.65,-3.4866
11/22/2017 8:07,252.192,250.572,256.012,0.374605,2.16986,0.028107,53.1426,247.111,3.58451,-18.2183,482.494,-3.58961
11/22/2017 8:08,251.874,250.444,255.77,0.380553,2.16521,0.026479,53.1395,246.335,3.41541,-18.3279,481.57,-3.56375
11/22/2017 8:09,251.93,250.603,256.057,0.377235,2.16917,0.025924,53.3607,246.382,3.41464,-18.3459,482.774,-3.65491
11/22/2017 8:10,251.951,250.717,256.125,0.378705,2.17176,0.024126,52.9954,247.209,3.59165,-18.4156,483.566,-3.55344
11/22/2017 8:11,251.928,250.566,256.167,0.378937,2.16541,0.026482,53.13,247.047,3.60052,-18.279,481.495,-3.69192
11/22/2017 8:12,251.973,250.483,256.061,0.379022,2.16654,0.025497,53.2457,246.978,3.40998,-18.5076,481.742,-3.65358
11/22/2017 8:13,251.845,250.319,255.96,0.374949,2.16364,0.030966,52.9484,246.641,3.45065,-18.2651,480.52,-3.6896
11/22/2017 8:14,251.899,250.235,255.852,0.376908,2.16327,0.030947,52.975,246.842,3.4875,-18.4149,480.264,-3.76812
11/22/2017 8:15,251.645,250.055,255.601,0.375414,2.16049,0.027748,53.0042,246.974,3.40023,-18.2902,479.036,-3.64564
11/22/2017 8:16,251.476,249.368,255.333,0.375908,2.14731,0.031198,53.0321,244.642,3.49486,-18.4241,474.809,-3.58129
11/22/2017 8:17,251.302,249.178,254.86,0.372273,2.14805,0.023919,53.0475,245.162,3.39121,-18.3192,474.225,-3.49972
11/22/2017 8:18,250.842,248.903,254.706,0.386028,2.14261,0.028382,53.0964,244.477,3.43406,-18.272,472.31,-3.53968
11/22/2017 8:19,250.426,248.522,254.44,0.383784,2.13973,0.022446,53.1059,244.221,3.39667,-17.9758,470.687,-3.58414
11/22/2017 8:20,250.055,248.484,254.221,0.377287,2.13846,0.027182,52.8463,243.52,3.36052,-18.1027,470.661,-3.72409
11/22/2017 8:21,251.961,250.373,256.16,0.367388,2.1705,0.026618,52.8426,247.363,3.60141,-17.9116,482.166,-3.69017
11/22/2017 8:22,251.777,250.393,256.149,0.371362,2.17319,0.026211,52.9476,247.98,3.59261,-18.0508,482.432,-3.62578
11/22/2017 8:23,251.288,250.123,255.807,0.374024,2.16484,0.023514,52.9855,246.691,3.46869,-17.9375,480.339,-3.67105
11/22/2017 8:24,251.386,250.148,255.718,0.453839,2.76393,0.02609,86.8814,327.129,3.56319,3.34216,608.067,-3.68767
11/22/2017 8:25,250.855,249.968,255.469,1.08349,2.78102,0.648434,261.345,332.476,90.6911,27.1167,609.352,136.708
11/22/2017 8:26,250.678,249.91,255.359,3.88407,4.56986,4.01102,646.463,456.23,463.927,725.454,1046.1,912.377
11/22/2017 8:27,250.255,249.613,255.219,3.86448,4.55621,3.99911,643.315,452.73,462.907,719.949,1042.31,908.985
11/22/2017 8:28,250.292,249.357,255.198,4.18127,4.55556,3.99137,687.209,454.382,465.594,787.58,1040.26,905.123
11/22/2017 8:29,249.984,249.201,255.26,4.15521,4.53587,3.98379,678.865,448.591,460.62,784.235,1036.78,905.859
11/22/2017 8:30,250.062,249.052,255.137,4.16645,4.53289,3.97983,685.683,453.03,464.593,782.697,1033.29,902.13
11/22/2017 8:31,250.177,249.019,255.168,4.15466,4.5341,3.96948,681.197,449.669,462.107,783.071,1034.84,900.597
11/22/2017 8:32,249.898,248.644,254.606,4.12357,4.50865,3.93317,674.739,441.688,452.382,776.811,1029.68,892.738
11/22/2017 8:33,249.308,248.155,254.152,4.12374,4.49167,3.93002,678.862,446.19,458.518,770.347,1020.42,886.689
11/22/2017 8:34,249.432,248.332,254.288,4.12747,4.49805,3.93016,681.832,448.515,460.401,769.162,1022.37,886.401
11/22/2017 8:35,248.826,248.602,254.665,7.07932,4.52249,3.96179,1380.43,446.565,472.094,1085.96,1030.82,890.954
11/22/2017 8:36,248.373,248.291,254.399,7.27549,4.50645,3.94817,1444.09,441.579,468.299,1076.08,1027.07,888.084
11/22/2017 8:37,248.309,248.298,254.6,7.58729,4.51426,3.96895,1537.16,445.147,480.245,1075.21,1027.67,888.591
11/22/2017 8:38,248.143,248.053,254.292,7.64563,4.50048,3.94447,1561.69,445.551,474.931,1061.52,1022.63,883.065
11/22/2017 8:39,248.295,248.174,254.35,7.76789,4.51156,3.93251,1592.5,438.648,464.188,1071.23,1029.27,885.368
11/22/2017 8:40,248.021,247.984,254.149,7.88607,4.51502,3.94732,1629.3,447.768,476.69,1063.61,1025.45,881.919
11/22/2017 8:41,248.287,247.943,254.159,8.0142,4.50842,3.93283,1666.91,441.513,471.784,1065.93,1026.32,880.601
11/22/2017 8:42,248.082,247.796,254.041,8.07285,4.503,3.93732,1685.29,442.66,474.645,1062.39,1023.25,880.119
11/22/2017 8:43,247.524,247.321,253.497,8.06043,4.47598,3.90914,1681.97,434.672,466.426,1053.14,1017.17,873.953
11/22/2017 8:44,246.896,246.756,253.036,8.0822,4.44919,3.88743,1692.63,438.899,470.934,1035.77,1005.4,863.335
11/22/2017 8:45,246.82,246.859,252.873,8.06627,4.45055,3.87226,1690.92,440.438,465.96,1031.16,1005.64,860.483
11/22/2017 8:46,246.921,246.785,252.915,8.06679,4.45559,3.86653,1690.36,437.126,461.884,1032.44,1008.04,861.547
11/22/2017 8:47,246.794,246.643,252.734,8.06863,4.45831,3.87366,1692.78,440.331,469.545,1027.48,1006.85,858.691
11/22/2017 8:48,246.594,246.615,252.659,8.04348,4.44575,3.86714,1686.66,436.293,466.635,1022.1,1004.98,857.727
11/22/2017 8:49,246.532,246.927,252.733,8.01355,4.44745,3.85276,1678.42,436.33,462.291,1021.12,1007.05,856.2
11/22/2017 8:50,246.249,246.776,252.61,8.01336,4.44393,3.85621,1679.24,438.911,465.617,1016.2,1004.14,855.224
11/22/2017 8:51,246.033,246.898,252.549,8.02567,4.4533,3.85683,1684.76,445.467,469.013,1008.06,1004.54,853.115
11/22/2017 8:52,246.516,247.077,253.091,8.03172,4.4528,2.45206,1684.11,433.356,217.119,1021.46,1010.14,580.642
11/22/2017 8:53,249.346,249.891,255.949,8.05837,4.56628,2.53396,1686.79,436.443,223.2,1072.94,1053.25,607.837
11/22/2017 8:54,249.337,250.031,256.156,8.07625,4.57054,2.5305,1689.56,435.878,214.766,1075.12,1055.31,610.98
11/22/2017 8:55,249.637,250.46,256.505,8.08456,4.58608,2.5413,1694.72,442.488,220.228,1074.73,1058.9,612.935
11/22/2017 8:56,249.525,250.305,256.276,8.09603,4.58142,2.53982,1698.29,442.732,223.874,1073.63,1057.1,610.231
11/22/2017 8:57,249.199,249.95,255.975,8.07053,4.5668,2.52614,1693.45,444.403,225.522,1064.46,1050.53,605.101
11/22/2017 8:58,249.553,250.164,256.307,8.08439,4.57162,2.53417,1698.06,442.321,224.355,1069.01,1053.46,608.705
11/22/2017 8:59,249.584,250.265,256.292,8.07327,4.57219,2.53193,1693.35,438.887,219.814,1070.97,1056.06,609.655
11/22/2017 9:00,250.727,251.504,257.548,8.08806,4.6339,2.56782,1693.98,442.514,219.344,1094.2,1077.31,623.031
11/22/2017 9:01,250.664,251.385,257.627,8.0712,4.62368,2.56528,1689.32,441.346,217.846,1093.78,1074.11,623.187
11/22/2017 9:02,250.529,251.37,257.485,8.07671,4.61921,2.55936,1693.6,444.309,220.372,1085.92,1072.07,620.186
11/22/2017 9:03,250.347,251.236,257.405,8.09146,4.61092,2.56084,1697.1,443.932,222.447,1086.32,1068.82,619.755
11/22/2017 9:04,250.049,251.15,257.133,8.06367,4.60843,2.55566,1690.54,443.777,219.651,1078.51,1068.05,618.516
11/22/2017 9:05,250.221,251.388,257.325,8.0882,4.61102,2.55548,1697.84,442.818,215.431,1082.09,1070.1,620.452
11/22/2017 9:06,250.292,251.298,257.483,8.11768,4.60616,2.55992,1706.61,444.194,220.503,1081.18,1067.71,620.522
11/22/2017 9:07,249.862,251.162,257.211,8.15748,4.60277,2.5524,1717.67,448.989,223.257,1075.59,1064.34,616.598
11/22/2017 9:08,249.769,251.288,257.472,8.18044,4.61667,2.55666,1724.64,454.027,227.506,1072.48,1066.76,616.838
11/22/2017 9:09,249.772,250.708,257.061,8.19008,4.59688,2.55749,1726.36,449.142,233.716,1075.81,1060.2,613.414
11/22/2017 9:10,250.03,250.855,257.23,8.17279,4.59722,2.54347,1721.65,447.498,223.175,1078.15,1061.7,614.24
11/22/2017 9:11,249.695,250.773,256.872,8.11667,4.59083,2.5425,1706.2,446.532,220.971,1071.97,1060.29,613.696
11/22/2017 9:12,249.78,250.682,256.59,8.09407,4.58319,2.53763,1702.13,446.396,226.59,1068.87,1057.54,609.471
11/22/2017 9:13,250.062,250.526,256.423,8.13693,4.58616,2.53954,1712.63,449.55,231.079,1077.35,1056.47,607.866
11/22/2017 9:14,250.283,250.481,256.291,8.17048,4.58463,2.53665,1723.17,446.915,230.525,1080.43,1056.87,606.86
11/22/2017 9:15,250.375,250.398,256.247,8.15401,4.58174,2.5264,1720.97,444.429,227.263,1075.85,1056.89,605.326
11/22/2017 9:16,250.185,250.324,256.153,8.18871,4.5744,2.52232,1731.3,442.216,224.134,1073.48,1055.12,605.071
11/22/2017 9:17,250.203,250.487,256.308,8.23465,4.57893,2.53183,1742.84,445.426,228.65,1075.38,1056.01,606.297
11/22/2017 9:18,250.127,250.324,256.167,8.22957,4.58194,2.52661,1742.18,445.351,226.903,1073.53,1055.69,605.191
11/22/2017 9:19,249.886,250.079,255.622,8.25274,4.57094,2.50786,1751.79,445.603,225.188,1065.43,1051.46,599.345
11/22/2017 9:20,250.104,250.014,255.741,8.26223,4.56764,2.50465,1751.29,441.322,223.132,1073.94,1052.46,599.474
11/22/2017 9:21,249.947,249.798,255.654,8.22299,4.55899,2.49653,1738.97,435.844,217.558,1073.94,1050.91,599.199
11/22/2017 9:22,249.918,249.711,255.712,8.26183,4.55689,2.49609,1749.06,429.851,209.908,1073.99,1052.48,601.771
11/22/2017 9:23,249.769,249.716,255.641,8.2774,4.5684,2.50319,1753.35,439.217,218.564,1072.25,1051.75,600.69
11/22/2017 9:24,249.509,249.567,255.388,8.27574,4.56839,2.50285,1752.45,441.369,219.607,1068.89,1050.16,599.487
11/22/2017 9:25,248.999,249.346,255.296,8.91082,4.5482,2.48798,1901.66,435.187,213.891,1084.89,1046.1,597.277
11/22/2017 9:26,248.858,249.202,255.38,9.6843,5.56478,2.49016,2129.45,641.461,214.532,1081.44,1228.49,597.938
